Last,First,Solo,Ast,Tot,TFL,tfl_yds,FF,FR,fr_yds,Int,int_yds,BrUp,Blkd,Sack,sack_yds,QH,GameID,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Link,Season
Johnson, Kirk,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,oklahoma_texas_10_10_2015,2015-10-10,texas,oklahoma,24.0,17.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8611,2015
Thomas, Duke,6,2,8,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Hall, Jason,5,3,8,0,0,0,0,0,0.0,0.0,1,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Hill, Holton,3,2,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Haines, Dylan,3,1,4,0,0,0,0,0,1.0,0.0,2,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Jinkens, Peter,3,1,4,1.0,8,0,0,0,0.0,0.0,0,0,1.0,8,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Ridgeway, Hassan,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Wheeler, Anthony,2,1,3,1.0,5,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Cottrell, Bryce,2,1,3,2.0,14,0,0,0,0.0,0.0,0,0,1.0,12,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Ford, Poona,2,1,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Davis, Shiro,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Jefferson, Malik,1,1,2,0.5,0,0,0,0,0.0,0.0,0,0,0.5,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Boyette Jr., Paul,1,1,2,0.5,1,0,0,0,0.0,0.0,0,0,0.5,1,1,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Boyd, Kris,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Elliott, DeShon,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
McNeal, DeAndre,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Davis, Davante,1,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Echols, Bryson,0,1,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Bonney, John,1,0,1,1.0,8,0,0,0,0.0,0.0,0,0,1.0,8,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Roberson, Derick,1,0,1,1.0,4,1,0,0,0.0,0.0,0,0,1.0,4,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Oliver, Jake,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Omenihu, Char,1,0,1,1.0,1,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Jackson, Desmond,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,kansasstate_texas_10_24_2015,2015-10-24,texas,kansas state,23.0,9.0,Win,http://www.texassports.com/boxscore.aspx?path=football&id=8612,2015
Jinkens, Peter,6,3,9,2.0,8,0,0,0,0.0,0.0,0,0,2.0,8,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Thomas, Duke,5,2,7,0,0,0,0,0,0.0,0.0,1,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Hall, Jason,6,1,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Hughes, Naashon,5,2,7,1.5,4,0,0,0,0.0,0.0,0,0,1.0,3,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Ford, Poona,1,6,7,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Wheeler, Anthony,2,4,6,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Jefferson, Malik,3,3,6,0,0,0,0,0,0.0,0.0,1,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Davis, Davante,5,0,5,1.0,3,0,0,0,0.0,0.0,3,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Boyette Jr., Paul,5,0,5,1.0,1,0,0,0,0.0,0.0,1,0,1.0,1,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Hill, Holton,1,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Haines, Dylan,2,2,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Cole, Timothy,1,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Davis, Shiro,1,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Jackson, Desmon,1,2,3,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Bonney, John,1,1,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Roberson, Deric,0,2,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Omenihu, Char,2,0,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Cottrell, Bryce,1,1,2,1.0,3,0,0,0,0.0,0.0,0,0,1.0,3,1,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
Ridgeway, Hassa,1,1,2,1.5,3,0,0,0,0.0,0.0,0,0,1.0,3,0,texas_iowastate_10_31_2015,2015-10-31,iowa state,texas,24.0,0.0,Loss,http://www.texassports.com/boxscore.aspx?path=football&id=8613,2015
