Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
"Duvernay, Devin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,14.0,texastech_texas_11_24_2017,http://www.texassports.com/boxscore.aspx?id=10213&path=football,2017-11-24,texas,texas tech,23.0,27.0,Loss,2017
"Warren III, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,texastech_texas_11_24_2017,http://www.texassports.com/boxscore.aspx?id=10213&path=football,2017-11-24,texas,texas tech,23.0,27.0,Loss,2017
"Moore, Kendall",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texastech_texas_11_24_2017,http://www.texassports.com/boxscore.aspx?id=10213&path=football,2017-11-24,texas,texas tech,23.0,27.0,Loss,2017
"Joe, Lorenzo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,texastech_texas_11_24_2017,http://www.texassports.com/boxscore.aspx?id=10213&path=football,2017-11-24,texas,texas tech,23.0,27.0,Loss,2017
"Ehlinger, Sam",11.0,15.0,0.0,112.0,1.0,42.0,1.0,11.0,33.0,16.0,17.0,0.0,13.0,1.5,0.0,0.0,0.0,0.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Buechele, Shane",6.0,14.0,0.0,55.0,1.0,22.0,1.0,3.0,19.0,7.0,12.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
Totals,17.0,29.0,0.0,167.0,2.0,42.0,2.0,42.0,160.0,47.0,113.0,1.0,18.0,2.7,17.0,167.0,2.0,42.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Young, Daniel",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.0,5.0,48.0,0.0,9.0,4.0,3.0,64.0,1.0,42.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Porter, Kyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,7.0,30.0,0.0,8.0,2.7,1.0,10.0,0.0,10.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Foreman, Armant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,1.0,18.0,18.0,4.0,19.0,0.0,16.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Hemphill, Reggi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,-7.0,0.0,0.0,-3.5,1.0,2.0,0.0,2.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Johnson, Collin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,21.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Moore, Kendall",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Joe, Lorenzo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,texas_missouri_12_27_2017,http://www.texassports.com/boxscore.aspx?id=11873&path=football,2017-12-27,missouri,texas,16.0,33.0,Win,2017
"Buechele, Shane",16.0,26.0,1.0,280.0,2.0,72.0,0.0,5.0,33.0,0.0,33.0,1.0,14.0,6.6,0.0,0.0,0.0,0.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Swoopes, Tyrone",0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,1.0,53.0,3.0,14.0,4.1,0.0,0.0,0.0,0.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
Totals,16.0,27.0,1.0,280.0,2.0,72.0,0.0,59.0,268.0,31.0,237.0,5.0,19.0,4.0,16.0,280.0,2.0,72.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Foreman, D'Onta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,134.0,3.0,131.0,1.0,19.0,5.5,0.0,0.0,0.0,0.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Warren III, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,47.0,1.0,46.0,0.0,11.0,3.3,0.0,0.0,0.0,0.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,-26.0,0.0,0.0,-8.7,0.0,0.0,0.0,0.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,111.0,1.0,72.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,0.0,68.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Oliver, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,21.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Warrick, Jacorey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,20.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Foreman, Armanti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,1.0,19.0,notredame_texas_9_4_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9486,2016-09-04,texas,notre dame,50.0,47.0,Win,2016
"Buechele, Shane",22.0,27.0,0.0,244.0,4.0,46.0,3.0,11.0,50.0,16.0,34.0,0.0,10.0,3.1,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Swoopes, Tyrone",1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
Totals,23.0,28.0,0.0,245.0,4.0,46.0,3.0,47.0,192.0,21.0,171.0,1.0,16.0,3.6,23.0,245.0,4.0,46.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Warren III, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,95.0,0.0,95.0,1.0,14.0,4.8,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Porter, Kyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,2.0,33.0,0.0,16.0,4.1,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,6.0,46.0,2.0,29.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Houston, Tristian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
TEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Warrick, Jacorey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,73.0,1.0,21.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Leonard, Dorian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,1.0,46.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,17.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Foreman, Armanti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,9.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Oliver, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Humphrey, Lil'Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Johnson, Collin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,utep_texas_9_10_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9491,2016-09-10,texas,utep,41.0,7.0,Win,2016
"Buechele, Shane",19.0,33.0,1.0,196.0,1.0,41.0,3.0,6.0,12.0,13.0,-1.0,0.0,8.0,-0.2,0.0,0.0,0.0,0.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Swoopes, Tyrone",4.0,6.0,1.0,65.0,0.0,34.0,0.0,6.0,32.0,0.0,32.0,0.0,9.0,5.3,0.0,0.0,0.0,0.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
Totals,23.0,39.0,2.0,261.0,1.0,41.0,3.0,51.0,320.0,13.0,307.0,4.0,47.0,6.0,23.0,261.0,1.0,41.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Foreman, D'Onta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,157.0,0.0,157.0,2.0,47.0,7.5,0.0,0.0,0.0,0.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Warren III, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,119.0,0.0,119.0,2.0,25.0,6.6,0.0,0.0,0.0,0.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Foreman, Armanti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,34.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Warrick, Jacorey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,1.0,41.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Oliver, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,0.0,11.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,18.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Johnson, Collin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,9.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Duvernay, Devin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,11.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Leonard, Dorian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,texas_california_9_17_2016,http://admin.texassports.com/boxscore.aspx?id=10036&path=football,2016-09-17,california,texas,50.0,43.0,Loss,2016
"Buechele, Shane",21.0,33.0,1.0,239.0,1.0,49.0,1.0,8.0,24.0,8.0,16.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
Totals,21.0,33.0,1.0,239.0,1.0,49.0,1.0,49.0,339.0,10.0,329.0,4.0,62.0,6.7,21.0,239.0,1.0,49.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Foreman, D'Onta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,150.0,2.0,148.0,2.0,62.0,8.7,1.0,21.0,0.0,21.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Warren III, Chris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,106.0,0.0,106.0,0.0,46.0,10.6,0.0,0.0,0.0,0.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Porter, Kyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,29.0,0.0,17.0,4.1,1.0,2.0,0.0,2.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Swoopes, Tyrone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,24.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Dickson, Michael",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Leonard, Dorian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,0.0,49.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Beck, Andrew",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,1.0,39.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Oliver, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,13.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,21.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Foreman, Armanti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,7.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,9.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Humphrey, Lil'Jordan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Duvernay, Devin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Joe, Lorenzo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,texas_oklahomastate_10_1_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9493,2016-10-01,oklahoma state,texas,49.0,31.0,Loss,2016
"Buechele, Shane",19.0,36.0,1.0,245.0,3.0,63.0,4.0,11.0,45.0,18.0,27.0,0.0,20.0,2.5,0.0,0.0,0.0,0.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
Totals,19.0,36.0,1.0,245.0,3.0,63.0,4.0,46.0,199.0,19.0,180.0,2.0,28.0,3.9,19.0,245.0,3.0,63.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Foreman, D'Onta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,160.0,1.0,159.0,2.0,28.0,6.4,0.0,0.0,0.0,0.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Porter, Kyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,16.0,0.0,5.0,2.7,0.0,0.0,0.0,0.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Swoopes, Tyrone",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,0.0,4.0,1.8,0.0,0.0,0.0,0.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Leonard, Dorian",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,-12.0,0.0,0.0,0.0,1.0,45.0,1.0,45.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Heard, Jerrod",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,-17.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Duvernay, Devin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,81.0,1.0,63.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Johnson, Collin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,19.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Foreman, Armanti",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,1.0,10.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Oliver, Jake",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Joe, Lorenzo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Warrick, Jacorey",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Burt, John",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,5.0,texas_oklahoma_10_8_2016,http://texassports.com/boxscore.aspx?path=football&id=9495,2016-10-08,oklahoma,texas,45.0,40.0,Loss,2016
"Buechele, Shane",26.0,38.0,1.0,296.0,2.0,75.0,0.0,5.0,33.0,0.0,33.0,0.0,12.0,6.6,0.0,0.0,0.0,0.0,iowastate_texas_10_15_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9496,2016-10-15,texas,iowa state,27.0,6.0,Win,2016
Totals,26.0,38.0,1.0,296.0,2.0,75.0,0.0,47.0,219.0,10.0,209.0,1.0,18.0,4.4,26.0,296.0,2.0,75.0,iowastate_texas_10_15_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9496,2016-10-15,texas,iowa state,27.0,6.0,Win,2016
"Foreman, D'Onta",0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,139.0,3.0,136.0,1.0,18.0,4.5,1.0,3.0,0.0,3.0,iowastate_texas_10_15_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9496,2016-10-15,texas,iowa state,27.0,6.0,Win,2016
"Porter, Kyle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0,37.0,0.0,14.0,5.3,1.0,8.0,0.0,8.0,iowastate_texas_10_15_2016,http://www.texassports.com/boxscore.aspx?path=football&id=9496,2016-10-15,texas,iowa state,27.0,6.0,Win,2016
