First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Year,PlayerID,NameConcat,First Year,Last Year,Fantasy
Bobby,Layne,4.0,5.0,0.0,36.0,0.0,0.0,0.0,5.0,9.0,1.0,8.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,arkansas_texas_10_18_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-ark.htm,1947-10-18,texas,arkansas,21.0,6.0,Win,1947,1947,000003,BobbyLayne,1947,1947,2.24
George,McCall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000061,GeorgeMcCall,1947,1948,1.9000000000000001
Bobby,Layne,5.0,14.0,1.0,60.0,1.0,0.0,0.0,2.0,6.0,1.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000003,BobbyLayne,1947,1947,6.9
Paul,Campbell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000004,PaulCampbell,1947,1948,0.0
,Game,5.0,15.0,1.0,60.0,1.0,0.0,0.0,53.0,183.0,23.0,160.0,1.0,0.0,3.0,5.0,60.0,1.0,18.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000000,Game,,,42.9
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.0,3.0,42.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000005,TomLandry,1947,1948,4.2
Byron,Gillory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,13.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000007,ByronGillory,1947,1948,1.3
Jim,Canady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,81.0,0.0,81.0,1.0,0.0,5.4,1.0,11.0,0.0,11.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000012,JimCanady,1947,1947,15.7
Perry,Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000010,PerrySamuels,1947,1948,0.4
Billy,Pyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000008,BillyPyle,1947,1948,0.4
H.J.,Shands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,7.0,-1.0,0.0,0.0,-0.2,2.0,17.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000015,H.J.Shands,1947,1948,2.6
Max,Bumgardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,18.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000036,MaxBumgardner,1947,1947,8.3
Randall,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,rice_texas_10_25_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-rice.htm,1947-10-25,texas,rice,12.0,0.0,Win,1947,1947,000009,RandallClay,1947,1948,1.2000000000000002
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,13.0,1.0,0.0,2.2,0.0,0.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000005,TomLandry,1947,1948,7.3
Bobby,Layne,9.0,15.0,1.0,120.0,1.0,0.0,0.0,6.0,24.0,3.0,21.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000003,BobbyLayne,1947,1947,10.9
,Game,9.0,15.0,1.0,120.0,1.0,0.0,0.0,36.0,105.0,29.0,76.0,1.0,0.0,2.1,9.0,120.0,1.0,11.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000000,Game,,,44.900000000000006
Jim,Canady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.0,25.0,0.0,0.0,3.1,2.0,25.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000012,JimCanady,1947,1947,6.0
Byron,Gillory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,14.0,22.0,0.0,0.0,1.8,2.0,19.0,1.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000007,ByronGillory,1947,1948,11.100000000000001
Raymond,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000021,RaymondJones,1947,1947,0.7000000000000001
Frank,Guess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-7.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000022,FrankGuess,1947,1948,-0.7000000000000001
Ralph,Blount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000002,RalphBlount,1947,1947,4.6
Dale,Schwartzkopf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000017,DaleSchwartzkopf,1947,1947,3.9000000000000004
Max,Bumgardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000036,MaxBumgardner,1947,1947,1.6
H.J.,Shands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,texas_smu_11_1_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-smu.htm,1947-11-01,smu,texas,14.0,13.0,Loss,1947,1947,000015,H.J.Shands,1947,1948,-0.5
Bobby,Layne,10.0,21.0,1.0,144.0,1.0,0.0,0.0,7.0,28.0,6.0,22.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000003,BobbyLayne,1947,1947,11.96
Byron,Gillory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,16.0,0.0,0.0,4.0,1.0,10.0,0.0,10.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000007,ByronGillory,1947,1948,3.1
Paul,Campbell,1.0,2.0,0.0,11.0,0.0,11.0,0.0,4.0,25.0,4.0,21.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000004,PaulCampbell,1947,1948,2.54
,Game,11.0,23.0,1.0,155.0,1.0,11.0,0.0,52.0,290.0,19.0,271.0,3.0,28.0,5.2,11.0,155.0,1.0,16.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000000,Game,,,82.3
Raymond,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,4.0,56.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000021,RaymondJones,1947,1947,5.6000000000000005
Ray,Borneman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,2.0,49.0,1.0,0.0,4.9,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000019,RayBorneman,1947,1948,10.9
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,19.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000005,TomLandry,1947,1948,1.9000000000000001
Perry,Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000010,PerrySamuels,1947,1948,0.5
Jim,Canady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,1.0,25.0,1.0,0.0,3.6,1.0,8.0,0.0,8.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000012,JimCanady,1947,1947,9.8
Randall,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000009,RandallClay,1947,1948,0.30000000000000004
H.K.,Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000018,H.K.Allen,1947,1947,0.4
Frank,Guess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,28.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000022,FrankGuess,1947,1948,8.8
George,McCall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000061,GeorgeMcCall,1947,1948,1.6
H.J.,Shands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000015,H.J.Shands,1947,1948,2.5
Max,Bumgardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000036,MaxBumgardner,1947,1947,6.6000000000000005
Ralph,Blount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,1.0,0.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000002,RalphBlount,1947,1947,13.100000000000001
Lewis,Holder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000039,LewisHolder,1947,1948,2.1
Billy,Pyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,1.0,3.0,0.0,3.0,baylor_texas_11_8_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-bay.htm,1947-11-08,texas,baylor,28.0,7.0,Win,1947,1947,000008,BillyPyle,1947,1948,0.6000000000000001
Paul,Campbell,1.0,1.0,0.0,21.0,0.0,21.0,0.0,1.0,0.0,14.0,-14.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000004,PaulCampbell,1947,1948,-0.5600000000000002
Frank,Guess,1.0,1.0,0.0,31.0,1.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000022,FrankGuess,1947,1948,7.24
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,0.0,78.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000005,TomLandry,1947,1948,7.800000000000001
Billy,Pyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,66.0,1.0,65.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000008,BillyPyle,1947,1948,6.5
Jim,Canady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,2.0,47.0,1.0,0.0,2.8,1.0,10.0,0.0,10.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000012,JimCanady,1947,1947,12.2
Bobby,Layne,6.0,9.0,0.0,61.0,0.0,0.0,0.0,5.0,14.0,5.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000003,BobbyLayne,1947,1947,3.34
Randall,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000009,RandallClay,1947,1948,0.8
Byron,Gillory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,19.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000007,ByronGillory,1947,1948,1.9000000000000001
Charles,Tatom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000123,CharlesTatom,1947,1947,1.7000000000000002
Ralph,Blount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,1.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000002,RalphBlount,1947,1947,11.3
,Game,8.0,11.0,0.0,113.0,1.0,31.0,0.0,63.0,244.0,31.0,213.0,1.0,0.0,3.4,8.0,113.0,1.0,12.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000000,Game,,,59.120000000000005
H.K.,Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000018,H.K.Allen,1947,1947,-0.2
Ray,Borneman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,-1.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000019,RayBorneman,1947,1948,-0.1
H.J.,Shands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000015,H.J.Shands,1947,1948,0.4
Max,Bumgardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,0.0,tcu_texas_11_15_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tcu.htm,1947-11-15,texas,tcu,20.0,0.0,Win,1947,1947,000036,MaxBumgardner,1947,1947,6.800000000000001
Bobby,Layne,4.0,12.0,1.0,53.0,1.0,0.0,0.0,7.0,33.0,1.0,32.0,1.0,0.0,4.6,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000003,BobbyLayne,1947,1947,15.32
Frank,Guess,1.0,1.0,0.0,16.0,0.0,16.0,0.0,2.0,22.0,0.0,22.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000022,FrankGuess,1947,1948,2.8400000000000003
,Game,5.0,13.0,1.0,69.0,1.0,16.0,0.0,48.0,239.0,20.0,219.0,4.0,13.0,4.6,5.0,69.0,1.0,20.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000000,Game,,,68.06
Tom,Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,54.0,0.0,54.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000005,TomLandry,1947,1948,11.4
Billy,Pyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,3.0,47.0,1.0,0.0,4.3,1.0,10.0,0.0,10.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000008,BillyPyle,1947,1948,12.2
Byron,Gillory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,8.0,22.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000007,ByronGillory,1947,1948,8.2
Perry,Samuels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000010,PerrySamuels,1947,1948,1.3
Randall,Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,13.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000009,RandallClay,1947,1948,1.3
H.J.,Shands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000015,H.J.Shands,1947,1948,2.1
Ray,Borneman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000019,RayBorneman,1947,1948,-0.5
Dale,Schwartzkopf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,20.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000017,DaleSchwartzkopf,1947,1947,8.5
Max,Bumgardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000036,MaxBumgardner,1947,1947,1.9000000000000001
Jim,Canady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,2.0,15.0,0.0,0.0,2.1,1.0,9.0,0.0,9.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000012,JimCanady,1947,1947,2.9
Raymond,Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,texas_texasa&m_11_27_1947,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-tamu.htm,1947-11-27,texas a&m,texas,13.0,32.0,Win,1947,1947,000021,RaymondJones,1947,1947,0.6000000000000001
,Game,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alabama_texas_1_1_1948,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/47/ut-ala.htm,1948-01-01,texas,alabama,27.0,7.0,Win,1947,1948,000000,Game,,,0.0
Lewis,Holder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,lsu_texas_9_18_1948,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/48/ut-lsu.htm,1948-09-18,texas,lsu,33.0,0.0,Win,1948,1948,000039,LewisHolder,1947,1948,1.3
