Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season
"Monroe, D.J.",0,0,0,0,0,0,0,4,11,0,11,0,9,2.8,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Hills, Jeremy",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
TEAM,0,0,0,0,0,0,0,2,0,15,-15,0,0,-7.5,0.0,0.0,0.0,0.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,33.0,0.0,10.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,51.0,1.0,36.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Onyegbule, Miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,0.0,12.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0.0,3.0,kansasstate_texas_11_19_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut10.html,2011-11-19,texas,kansas state,13.0,17.0,Loss,2011
"McCoy, Case",16,27,0,110,0,27,2,7,35,10,25,0,25,3.6,0.0,0.0,0.0,0.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Onyegbule, Miles",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.0,4.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Shipley, Jaxon",1,1,0,41,1,41,0,0,0,0,0,0,0,0,3.0,34.0,0.0,27.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
Total,17,29,1,151,1,41,2,37,102,16,86,1,25,2.3,17.0,151.0,1.0,41.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,17,44,5,39,0,10,2.3,1.0,-1.0,0.0,0.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Johnson, Cody",0,0,0,0,0,0,0,6,9,0,9,1,2,1.5,0.0,0.0,0.0,0.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,2,6,0,6,0,6,3.0,8.0,60.0,0.0,20.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,2,3,0,3,0,2,1.5,0.0,0.0,0.0,0.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Hills, Jeremy",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,1.0,3.0,0.0,3.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Ash, David",0,0,0,0,0,0,0,2,2,1,1,0,2,0.5,0.0,0.0,0.0,0.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,44.0,1.0,41.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.0,7.0,texas_texasam_11_24_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut11.html,2011-11-24,texas am,texas,25.0,27.0,Win,2011
"McCoy, Case",24,39,4,356,3,80,2,4,1,17,-16,0,1,-4.0,0.0,0.0,0.0,0.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Ash, David",0,1,0,0,0,0,0,4,15,0,15,0,7,3.8,0.0,0.0,0.0,0.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
Total,24,40,4,356,3,80,2,45,220,19,201,0,51,4.5,24.0,356.0,3.0,80.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Monroe, D.J.",0,0,0,0,0,0,0,8,77,0,77,0,51,9.6,1.0,6.0,0.0,6.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Johnson, Cody",0,0,0,0,0,0,0,14,60,0,60,0,12,4.3,0.0,0.0,0.0,0.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Hills, Jeremy",0,0,0,0,0,0,0,11,52,0,52,0,20,4.7,2.0,8.0,0.0,7.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,4,15,2,13,0,8,3.2,5.0,129.0,1.0,80.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,48.0,0.0,12.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Shipley, Jaxon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,121.0,0.0,78.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,0.0,7.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Roberson, Ryan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,0.0,7.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Onyegbule, Miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.0,0.0,15.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Poehlmann, Luke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1.0,3.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,2.0,texas_baylor_12_3_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut12.html,2011-12-03,baylor,texas,48.0,24.0,Loss,2011
"Ash, David",14,23,0,142,1,47,2,8,20,20,0,0,6,0.0,1.0,4.0,1.0,4.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Shipley, Jaxon",1,1,0,4,1,4,0,0,0,0,0,0,0,0,4.0,14.0,0.0,14.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
Total,15,24,0,146,2,47,2,35,146,37,109,1,37,3.1,15.0,146.0,2.0,47.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Brown, Malcolm",0,0,0,0,0,0,0,13,44,9,35,0,19,2.7,0.0,0.0,0.0,0.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Goodwin, Marquise",0,0,0,0,0,0,0,2,37,4,33,0,37,16.5,3.0,49.0,1.0,47.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Johnson, Cody",0,0,0,0,0,0,0,5,21,0,21,1,6,4.2,0.0,0.0,0.0,0.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Hills, Jeremy",0,0,0,0,0,0,0,1,15,0,15,0,15,15.0,0.0,0.0,0.0,0.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Bergeron, Joe",0,0,0,0,0,0,0,3,9,0,9,0,7,3.0,0.0,0.0,0.0,0.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Monroe, D.J.",0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,11.0,0.0,8.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
TEAM,0,0,0,0,0,0,0,2,0,4,-4,0,0,-2.0,0.0,0.0,0.0,0.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Grant, D.J.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,37.0,0.0,19.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Irby, Blaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,0.0,30.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Jackson, Bryant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,california_texas_12_28_2011,http://stats.texassports.com/sports/m-footbl/2011-2012/ut13.html,2011-12-28,texas,california,21.0,10.0,Win,2011
"Gilbert, Garrett",22,35,0,222,1,45,0,3,15,0,15,0,11,5.0,0.0,0.0,0.0,0.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
Total,22,35,0,222,1,45,0,29,169,2,167,3,39,5.8,22.0,222.0,1.0,45.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,7,62,0,62,1,39,8.9,3.0,10.0,0.0,7.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Johnson, Cody",0,0,0,0,0,0,0,9,46,0,46,2,15,5.1,0.0,0.0,0.0,0.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Newton, Tre'",0,0,0,0,0,0,0,8,25,2,23,0,9,2.9,2.0,1.0,0.0,3.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Williams, Malcolm",0,0,0,0,0,0,0,1,12,0,12,0,12,12.0,2.0,14.0,0.0,7.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,9,0,9,0,9,9.0,0.0,0.0,0.0,0.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,104.0,1.0,45.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,37.0,0.0,17.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,32.0,0.0,21.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,0.0,19.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Hales, DeSean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,wyoming_texas_9_11_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut2.html,2010-09-11,texas,wyoming,34.0,7.0,Win,2010
"Gilbert, Garrett",21,36,3,227,2,45,3,5,6,19,-13,0,6,-2.6,0.0,0.0,0.0,0.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
Total,21,36,3,227,2,45,3,43,131,38,93,1,15,2.2,21.0,227.0,2.0,45.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,15,61,6,55,1,15,3.7,1.0,4.0,0.0,4.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Johnson, Cody",0,0,0,0,0,0,0,17,35,0,35,0,5,2.1,0.0,0.0,0.0,0.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Monroe, D.J.",0,0,0,0,0,0,0,1,14,0,14,0,14,14.0,0.0,0.0,0.0,0.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Newton, Tre'",0,0,0,0,0,0,0,1,13,0,13,0,13,13.0,0.0,0.0,0.0,0.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Roberson, Ryan",0,0,0,0,0,0,0,1,2,0,2,0,2,2.0,0.0,0.0,0.0,0.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Williams, Malcolm",0,0,0,0,0,0,0,1,0,3,-3,0,0,-3.0,2.0,25.0,0.0,19.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Kirkendoll, James",0,0,0,0,0,0,0,2,0,10,-10,0,0,-5.0,6.0,122.0,0.0,45.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,45.0,1.0,16.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25.0,0.0,12.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,texas_texastech_9_18_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut3.html,2010-09-18,texas tech,texas,14.0,24.0,Win,2010
"Gilbert, Garrett",30,45,1,264,1,32,2,9,34,15,19,0,11,2.1,0.0,0.0,0.0,0.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
Total,30,45,1,264,1,32,2,23,101,16,85,0,23,3.7,30.0,264.0,1.0,32.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Monroe, D.J.",0,0,0,0,0,0,0,6,51,0,51,0,23,8.5,0.0,0.0,0.0,0.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,7,15,1,14,0,6,2.0,6.0,34.0,0.0,25.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,6.0,62.0,0.0,32.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,42.0,1.0,16.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Chiles, John",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,55.0,0.0,30.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Davis, Mike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,34.0,0.0,14.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,30.0,0.0,17.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5.0,0.0,6.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,2.0,ucla_texas_9_25_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut4.html,2010-09-25,texas,ucla,12.0,34.0,Loss,2010
"Gilbert, Garrett",27,41,1,266,0,44,3,5,9,27,-18,0,8,-3.6,0.0,0.0,0.0,0.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
TEAM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
Total,27,42,1,266,0,44,3,22,139,32,107,2,60,4.9,27.0,266.0,0.0,44.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Monroe, D.J.",0,0,0,0,0,0,0,4,68,3,65,1,60,16.2,0.0,0.0,0.0,0.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,9,53,1,52,0,24,5.8,6.0,25.0,0.0,11.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Johnson, Cody",0,0,0,0,0,0,0,2,6,0,6,1,5,3.0,1.0,33.0,0.0,33.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Roberson, Ryan",0,0,0,0,0,0,0,1,3,0,3,0,3,3.0,0.0,0.0,0.0,0.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,0,1,-1,0,0,-1.0,3.0,34.0,0.0,15.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Kirkendoll, James",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,87.0,0.0,44.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Matthews, Barrett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,13.0,0.0,5.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,58.0,0.0,40.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Smith, Greg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,16.0,0.0,9.0,texas_oklahoma_10_2_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut5.html,2010-10-02,oklahoma,texas,28.0,20.0,Loss,2010
"Gilbert, Garrett",4,16,0,62,0,41,0,11,71,0,71,2,25,6.5,0.0,0.0,0.0,0.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
Total,4,16,0,62,0,41,0,46,215,6,209,2,25,4.5,4.0,62.0,0.0,41.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Johnson, Cody",0,0,0,0,0,0,0,11,73,0,73,0,24,6.6,0.0,0.0,0.0,0.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Newton, Tre'",0,0,0,0,0,0,0,10,41,0,41,0,13,4.1,2.0,16.0,0.0,11.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Whittaker, Foswhitt",0,0,0,0,0,0,0,11,29,1,28,0,7,2.5,1.0,41.0,0.0,41.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Goodwin, Marquis",0,0,0,0,0,0,0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
TEAM,0,0,0,0,0,0,0,2,0,5,-5,0,0,-2.5,0.0,0.0,0.0,0.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Williams, Malcolm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,5.0,texas_nebraska_10_16_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut6.html,2010-10-16,nebraska,texas,13.0,20.0,Win,2010
"Gilbert, Garrett",34,57,3,344,2,46,2,10,36,24,12,0,13,1.2,0.0,0.0,0.0,0.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
Total,34,57,3,344,2,46,2,29,120,24,96,0,13,3.3,34.0,344.0,2.0,46.0,iowastate_texas_10_23_2010,http://stats.texassports.com/sports/m-footbl/2010-2011/ut7.html,2010-10-23,texas,iowa state,21.0,28.0,Loss,2010
